Source_ID,Filename,Sheet,Row_Number,Row_Content
SRC-003,UOC_SEIT_Combined_Master_Matrix_2.xlsx,Open Work & Falsification,21,P-VII | Torsion singularity | Weitzenböck | Commutator identity fails | Falsifies intended GR limit | Diagnostic
SRC-003,UOC_SEIT_Combined_Master_Matrix_2.xlsx,Open Work & Falsification,22,P-VIII | Index shattering | Fredholm stability | Infinite zero crossings | Falsifies topological stability | Diagnostic
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,1,Q# | Section | Question | Current Physics Status | Required ToE Result | Existing Candidate Approaches | What Remains Unexplained | Falsifiable Test
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,2,"1 | I. Ontological Foundation | What must exist for any physically observable universe to exist at all? | Open. No consensus minimal ontology. | A unique, non-arbitrary minimal set of primitives from which observable physics follows. | Strings/branes; loop quantum gravity spin networks; causal sets; cellular automata; it-from-qubit/quantum information ontology; Tegmark's Mathematical Universe Hypothesis | No principle selects one ontology over the others; no empirical discriminant between them | None proposed; largely outside current empirical reach"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,3,2 | I. Ontological Foundation | What is the minimum ontological commitment required to formulate a fundamental physical theory? | Open. | A demonstrated minimal axiom set with no redundant primitives. | Strings/branes; loop quantum gravity spin networks; causal sets; cellular automata; it-from-qubit/quantum information ontology; Tegmark's Mathematical Universe Hypothesis | No principle selects one ontology over the others; no empirical discriminant between them | None proposed; largely outside current empirical reach
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,4,"3 | I. Ontological Foundation | Which entities or structures are genuinely fundamental, and which are emergent descriptions? | Open. Candidate answers conflict (fields vs. strings vs. discrete structures vs. information). | A derivation showing which structures are irreducible and which follow from them. | Strings/branes; loop quantum gravity spin networks; causal sets; cellular automata; it-from-qubit/quantum information ontology; Tegmark's Mathematical Universe Hypothesis | No principle selects one ontology over the others; no empirical discriminant between them | None proposed; largely outside current empirical reach"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,5,"4 | I. Ontological Foundation | Can the fundamental theory be formulated without presupposing spacetime? | Partially attempted, not achieved. Background-independent programs exist but none complete. | A full formulation with spacetime demonstrably emergent, not assumed. | Loop quantum gravity; causal dynamical triangulations; causal sets; matrix models | No candidate has produced an extended, realistic 3+1D spacetime from a spaceless substrate. | None confirmed; CDT's dimensional-reduction signature at short scales is the closest indirect probe."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,6,"5 | I. Ontological Foundation | Can it be formulated without presupposing time? | Open; this is the formal 'problem of time' in quantum gravity, unresolved over 50 years. | A dynamics with time genuinely emergent, not a relabeled constraint. | Page-Wootters relational time; Hamiltonian constraint formulations in LQG | No confirmed mechanism by which a timeless state yields observed temporal evolution. | None confirmed."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,7,"6 | I. Ontological Foundation | Can it be formulated without presupposing matter, particles, fields, or quantum states? | Open. | A derivation of matter/fields as emergent excitations of a more primitive structure. | Strings/branes; loop quantum gravity spin networks; causal sets; cellular automata; it-from-qubit/quantum information ontology; Tegmark's Mathematical Universe Hypothesis | No principle selects one ontology over the others; no empirical discriminant between them | None proposed; largely outside current empirical reach"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,8,"7 | I. Ontological Foundation | Does the theory require an underlying substrate, or can physical reality be defined entirely relationally? | Open philosophical/physical question. | A working relational formulation with full predictive equivalence to substrate-based physics. | Relational quantum mechanics; structural realism | No principle selects one ontology over the others; no empirical discriminant between them | None proposed; largely outside current empirical reach"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,9,"8 | I. Ontological Foundation | What distinguishes physical existence from mathematical possibility? | Open; largely philosophical, not currently falsifiable. | A criterion, testable in principle, separating realized from merely consistent structures. | Mathematical Universe Hypothesis (unfalsifiable as posed) | No known empirical handle on this distinction. | None known; widely regarded as outside current science."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,10,"9 | I. Ontological Foundation | What determines which mathematically possible structures are physically realized? | Open. | A selection principle, not merely an anthropic restatement of the question. | String landscape + anthropic selection (contested) | Anthropic reasoning offers no independent predictive test. | None confirmed."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,11,"10 | I. Ontological Foundation | Does the theory need to explain why something exists, or is existence itself a legitimate primitive? | Open; contested whether this is a physics question at all. | Not a physics requirement in the conventional sense; depends on the theory's explanatory scope. | N/A | Disagreement over whether this is answerable by physics. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,12,"11 | II. Fundamental Organizational Process | What organizational process is occurring at the deepest physically meaningful level? | Not operationalized in mainstream physics; several informal candidate proposals exist. | A defined generative process with derivable consequences matching known physics. | Entropic/emergent gravity (Verlinde); causal set sequential growth dynamics; it-from-bit/it-from-qubit (Wheeler, Van Raamsdonk); tensor network models of geometry | No single organizational process is established or confirmed; 'process ontology' itself is a non-standard framing in mainstream physics | None confirmed; entropic gravity makes some claimed predictions (e.g. modified inertia at low acceleration) that remain contested against data"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,13,"12 | II. Fundamental Organizational Process | What changes, and what remains invariant, during that process? | Open, contingent on which candidate process (if any) is adopted. | A clear invariant/variant decomposition tied to observed conservation laws. | Entropic/emergent gravity (Verlinde); causal set sequential growth dynamics; it-from-bit/it-from-qubit (Wheeler, Van Raamsdonk); tensor network models of geometry | No single organizational process is established or confirmed; 'process ontology' itself is a non-standard framing in mainstream physics | None confirmed; entropic gravity makes some claimed predictions (e.g. modified inertia at low acceleration) that remain contested against data"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,14,"13 | II. Fundamental Organizational Process | What relationships are necessary for the process to occur? | Open. | Necessary and sufficient relational conditions, derived rather than assumed. | Entropic/emergent gravity (Verlinde); causal set sequential growth dynamics; it-from-bit/it-from-qubit (Wheeler, Van Raamsdonk); tensor network models of geometry | No single organizational process is established or confirmed; 'process ontology' itself is a non-standard framing in mainstream physics | None confirmed; entropic gravity makes some claimed predictions (e.g. modified inertia at low acceleration) that remain contested against data"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,15,"14 | II. Fundamental Organizational Process | What structures can participate in the process? | Open. | A closed characterization of admissible structures. | Entropic/emergent gravity (Verlinde); causal set sequential growth dynamics; it-from-bit/it-from-qubit (Wheeler, Van Raamsdonk); tensor network models of geometry | No single organizational process is established or confirmed; 'process ontology' itself is a non-standard framing in mainstream physics | None confirmed; entropic gravity makes some claimed predictions (e.g. modified inertia at low acceleration) that remain contested against data"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,16,"15 | II. Fundamental Organizational Process | What structures can emerge from the process without being fundamental assumptions? | Open; partial results only within specific toy models (e.g. tensor network geometry). | Demonstrated emergence of known physical structures without additional input. | Entropic/emergent gravity (Verlinde); causal set sequential growth dynamics; it-from-bit/it-from-qubit (Wheeler, Van Raamsdonk); tensor network models of geometry | No single organizational process is established or confirmed; 'process ontology' itself is a non-standard framing in mainstream physics | None confirmed; entropic gravity makes some claimed predictions (e.g. modified inertia at low acceleration) that remain contested against data"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,17,"16 | II. Fundamental Organizational Process | Is there one universal organizational process underlying apparently different physical phenomena? | Open; no confirmed universal process. | A single process shown to generate gravity, gauge structure, and matter alike. | Entropic/emergent gravity (Verlinde); causal set sequential growth dynamics; it-from-bit/it-from-qubit (Wheeler, Van Raamsdonk); tensor network models of geometry | No single organizational process is established or confirmed; 'process ontology' itself is a non-standard framing in mainstream physics | None confirmed; entropic gravity makes some claimed predictions (e.g. modified inertia at low acceleration) that remain contested against data"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,18,"17 | II. Fundamental Organizational Process | If multiple processes exist, what relates them? | Open; not addressed by any confirmed theory. | A relating structure or meta-principle, itself justified rather than assumed. | Entropic/emergent gravity (Verlinde); causal set sequential growth dynamics; it-from-bit/it-from-qubit (Wheeler, Van Raamsdonk); tensor network models of geometry | No single organizational process is established or confirmed; 'process ontology' itself is a non-standard framing in mainstream physics | None confirmed; entropic gravity makes some claimed predictions (e.g. modified inertia at low acceleration) that remain contested against data"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,19,"18 | II. Fundamental Organizational Process | Can the fundamental process be expressed independently of any particular mathematical representation? | Open; most candidates are representation-dependent by construction. | A representation-independent formulation, or a proof that none is possible. | Entropic/emergent gravity (Verlinde); causal set sequential growth dynamics; it-from-bit/it-from-qubit (Wheeler, Van Raamsdonk); tensor network models of geometry | No single organizational process is established or confirmed; 'process ontology' itself is a non-standard framing in mainstream physics | None confirmed; entropic gravity makes some claimed predictions (e.g. modified inertia at low acceleration) that remain contested against data"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,20,"19 | II. Fundamental Organizational Process | What distinguishes a physical process from an arbitrary mathematical transformation? | Open; unresolved in general, though physically admissible transformations are constrained case by case (e.g. by unitarity, causality) within existing theories. | A general criterion, not just case-by-case constraints. | Constraints from unitarity, causality, and gauge invariance within QFT/GR | No general theory-independent criterion exists. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,21,"20 | II. Fundamental Organizational Process | Does the fundamental process possess a natural notion of composition, succession, or interaction without presupposing time? | Open; tied directly to the problem of time in Question 5. | A timeless compositional structure from which temporal succession is recovered. | Page-Wootters mechanism; category-theoretic process formulations | Not demonstrated for a full, realistic physical theory. | None confirmed."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,22,"21 | III. Fundamental Invariants | What quantities, relationships, or structures must remain invariant under fundamental physical transformations? | Partially established. Noether's theorem (1918) rigorously derives conserved quantities from continuous symmetries. | A complete inventory of invariants, derived rather than postulated where currently postulated (gauge invariance, unitarity, locality). | Noether's theorem (proven); gauge theory; general covariance | Energy, momentum, angular momentum are derived; gauge invariance, unitarity, and Lorentz invariance remain structural postulates, not derived consequences. | Precision tests of conservation laws (ongoing, all consistent to date)."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,23,22 | III. Fundamental Invariants | Which invariants are representation-independent? | Partially known for established symmetries; open in general for a deeper theory. | A classification separating representation-independent from representation-dependent invariants. | Group theory classification of Standard Model + GR symmetries | No general classification exists for a hypothetical deeper theory. | N/A
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,24,"23 | III. Fundamental Invariants | Which invariants are merely artifacts of a particular mathematical description? | Open in general; known case by case (e.g. gauge redundancy is representation artifact). | A systematic method for identifying artifacts versus physical invariants. | Gauge-fixing and gauge-invariant observable programs in QFT | No general, theory-independent method exists. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,25,"24 | III. Fundamental Invariants | Can conservation laws be derived from deeper invariance principles? | Established for the known conservation laws via Noether's theorem; not established from anything deeper than symmetry itself. | A derivation of the symmetries themselves from a still deeper structure. | Noether's theorem (derives laws from symmetries, not symmetries from anything deeper) | The symmetries themselves remain unexplained inputs. | N/A; already well confirmed at the level of Noether's theorem."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,26,"25 | III. Fundamental Invariants | Can symmetries be derived rather than assumed? | Open. No confirmed derivation of Standard Model symmetries from a deeper principle. | A derivation of SU(3)xSU(2)xU(1), Lorentz invariance, etc. from prior structure. | Grand unified theories (partial, unconfirmed); emergent gauge symmetry from entanglement (speculative) | No confirmed derivation exists at any level. | GUT-scale proton decay searches (largely null so far)."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,27,"26 | III. Fundamental Invariants | Can gauge invariance be derived from deeper structure? | Open. | A derivation of gauge symmetry, not its assumption. | Emergent gauge symmetry proposals in holographic/tensor-network models | Speculative only; no confirmed derivation. | None confirmed."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,28,"27 | III. Fundamental Invariants | Can Lorentz invariance be derived rather than postulated? | Open; Lorentz invariance is a postulate, though tested to extraordinary precision with no violation found. | A derivation from a more fundamental, possibly discrete, structure. | Doubly special relativity; Lorentz-violating quantum gravity phenomenology (constrained, not confirmed) | No violation has ever been detected, and no derivation from deeper structure is confirmed. | Gamma-ray burst timing; astrophysical polarization tests (ongoing, null so far)."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,29,"28 | III. Fundamental Invariants | Can unitarity be derived rather than assumed? | Open. Unitarity is a foundational postulate of quantum mechanics. | A derivation of unitarity from a non-quantum substrate, or proof it is irreducible. | None confirmed; decoherence explains apparent non-unitarity of subsystems only | No derivation of exact unitarity from anything deeper exists. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,30,"29 | III. Fundamental Invariants | Can locality or an appropriate replacement for locality be derived? | Partially explored. Strict signal locality is confirmed; quantum correlations are non-local in the Bell sense. | A principled account of when and why locality holds or fails to hold. | Bell's theorem (proven); holographic non-locality in AdS/CFT | Entanglement-based non-locality is confirmed but not derived from a deeper local structure. | Loophole-free Bell tests (already performed, confirm quantum non-locality)."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,31,"30 | III. Fundamental Invariants | What is the smallest set of fundamental invariants from which known physical laws can emerge? | Open. | A minimal, closed, derived set. | Group-theoretic and axiomatic reconstruction programs | No confirmed minimal set exists. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,32,"31 | IV. Transformation and Dynamics | What is the fundamental notion of physical transformation? | Open at the deepest level; well defined within each existing framework (unitary evolution, diffeomorphisms). | A framework-independent notion of transformation. | Hamiltonian/Lagrangian/path-integral formalisms (all presuppose time); LQG Hamiltonian constraint; causal dynamical triangulations; Page-Wootters relational time | No framework-independent definition confirmed. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,33,"32 | IV. Transformation and Dynamics | What determines which transformations are physically admissible? | Partially known within existing theories (symmetry, unitarity, causality constraints); not derived from first principles. | A first-principles derivation of admissibility conditions. | Hamiltonian/Lagrangian/path-integral formalisms (all presuppose time); LQG Hamiltonian constraint; causal dynamical triangulations; Page-Wootters relational time | Admissibility rules are imposed, not derived, in every existing theory. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,34,33 | IV. Transformation and Dynamics | What determines the dynamics of the fundamental system? | Open for any candidate 'final' theory; well defined for each existing theory individually. | A unique dynamical principle from which known dynamics follow as limits. | Hamiltonian/Lagrangian/path-integral formalisms (all presuppose time); LQG Hamiltonian constraint; causal dynamical triangulations; Page-Wootters relational time | No unique fundamental dynamical principle is confirmed. | N/A
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,35,"34 | IV. Transformation and Dynamics | Can the fundamental dynamics be expressed without a background spacetime? | Attempted, not achieved with full generality. | A background-independent dynamics with a demonstrated semiclassical limit recovering GR. | Loop quantum gravity Hamiltonian constraint; spin foam models | Semiclassical limit recovery remains technically incomplete and not fully general. | None confirmed."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,36,"35 | IV. Transformation and Dynamics | Can dynamics exist without a primitive time parameter? | This is the 'problem of time,' unresolved for over 50 years. | A working timeless dynamics with observed time demonstrably emergent. | Page-Wootters mechanism; Wheeler-DeWitt equation (timeless by construction) | No confirmed resolution; regarded as one of the deepest open problems in quantum gravity. | None confirmed."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,37,"36 | IV. Transformation and Dynamics | Can temporal evolution emerge from a deeper transformation structure? | Open; same status as Question 35. | Same as above. | Page-Wootters mechanism | Not demonstrated for a full, realistic theory. | None confirmed."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,38,"37 | IV. Transformation and Dynamics | What mathematical object generates fundamental dynamics? | Open for a final theory; known within each existing framework (Hamiltonian, action, path integral, spin foam amplitude). | A confirmed generator for the fundamental theory itself. | Action principles; spin foam amplitudes; S-matrix bootstrap approaches | No confirmed single generator exists across frameworks. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,39,"38 | IV. Transformation and Dynamics | Does the theory require an action principle, Hamiltonian structure, path integral, transition operator, category, algebra, or something more fundamental? | Open; a genuine unresolved methodological question, not just a technical one. | A demonstrated necessity or non-necessity of each structure. | Category-theoretic and algebraic QFT approaches (exploratory) | No consensus on which structure, if any, is truly fundamental. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,40,"39 | IV. Transformation and Dynamics | Can apparently different dynamical laws be derived as different limits of one fundamental law? | Partially achieved within specific programs (e.g. GR as a limit of string theory in some backgrounds). | A general demonstration across all known dynamical regimes. | String theory low-energy effective actions; asymptotic safety RG flows | Only shown in restricted regimes, not comprehensively. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,41,"40 | IV. Transformation and Dynamics | What determines the arrow of time, if time itself is emergent? | Partially understood statistically (low-entropy initial condition, i.e. the 'past hypothesis'), not derived from fundamental dynamics. | A derivation of the initial low-entropy condition itself, not just its consequences. | Boltzmann's statistical mechanics; past hypothesis (Penrose, Albert) | Why the initial state had low entropy is unexplained. | Cosmological observations of the early universe (indirect, ongoing)."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,42,"41 | V. Emergence of Spacetime | Is spacetime fundamental or emergent? | Open; strong theoretical evidence for emergence within AdS/CFT, not demonstrated for our actual universe. | A confirmed emergence mechanism for realistic, de Sitter-like spacetime. | AdS/CFT correspondence (Maldacena, 1997); Ryu-Takayanagi entanglement entropy formula; loop quantum gravity spin networks; causal sets; Jacobson's thermodynamic derivation of Einstein's equations (1995, 2016) | AdS/CFT works for anti-de Sitter space, not the accelerating universe we inhabit. | None confirmed for our universe."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,43,"42 | V. Emergence of Spacetime | If spacetime is emergent, what underlying structure generates it? | Partially answered within AdS/CFT: boundary entanglement structure generates bulk geometry. | A generating structure confirmed to work outside idealized holographic settings. | AdS/CFT correspondence (Maldacena, 1997); Ryu-Takayanagi entanglement entropy formula; loop quantum gravity spin networks; causal sets; Jacobson's thermodynamic derivation of Einstein's equations (1995, 2016) | Restricted to special, non-realistic spacetimes. | None confirmed."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,44,"43 | V. Emergence of Spacetime | What mechanism produces dimensionality? | Open. | A derivation of the number of macroscopic dimensions, not a compactification chosen by hand. | String theory compactification (chosen, not derived); CDT dimensional reduction at short distance | Dimensionality is put in by hand in every current candidate. | CDT's short-distance dimensional-reduction signature (indirect, unconfirmed)."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,45,"44 | V. Emergence of Spacetime | Why does effective spacetime have approximately 3+1 dimensions? | Open. Not derived in any confirmed theory. | A first-principles derivation of 3 spatial + 1 time dimension. | String theory (requires 10-11D, needs compactification); anthropic arguments (contested) | No confirmed derivation; string theory's natural dimensionality actually disagrees with observation absent an added assumption. | None confirmed."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,46,"45 | V. Emergence of Spacetime | Can locality emerge from a nonlocal or pre-geometric structure? | Partially explored within holography (bulk locality emergent from boundary entanglement). | A general demonstration outside special holographic cases. | AdS/CFT correspondence (Maldacena, 1997); Ryu-Takayanagi entanglement entropy formula; loop quantum gravity spin networks; causal sets; Jacobson's thermodynamic derivation of Einstein's equations (1995, 2016) | Confirmed only in idealized settings. | None confirmed generally."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,47,"46 | V. Emergence of Spacetime | Can causal structure emerge without assuming causality at the fundamental level? | Open; causal sets take causality as fundamental rather than deriving it, which is itself a limitation relative to this question. | A derivation of causal structure from a genuinely acausal substrate. | Causal set theory (assumes causal order as primitive) | Causal sets assume rather than derive causal order. | None confirmed."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,48,47 | V. Emergence of Spacetime | Can metric structure emerge from more primitive relationships? | Partially explored (entanglement-to-geometry proposals); not established outside holography. | A general derivation of the metric from non-geometric primitives. | Ryu-Takayanagi formula; tensor network geometry models | Restricted to holographic/toy settings. | None confirmed.
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,49,"48 | V. Emergence of Spacetime | Can curvature emerge from organizational or relational structure? | Partially explored; entropic gravity proposes this but is contested. | A confirmed derivation matching GR's curvature dynamics in general settings. | Verlinde's entropic gravity (contested, not confirmed by data) | Entropic gravity's specific predictions are disputed against galactic dynamics data. | Galaxy rotation curve and lensing comparisons (ongoing, contested)."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,50,"49 | V. Emergence of Spacetime | Can the Einstein field equations emerge from the deeper theory? | Partially achieved. Jacobson (1995, 2016) derived the Einstein equations as a thermodynamic equation of state, assuming a pre-existing spacetime. | A derivation that does not presuppose the spacetime it is meant to explain. | Jacobson's thermodynamic derivation; AdS/CFT bulk reconstruction | Existing derivations presuppose smooth spacetime rather than deriving it from nothing. | None confirmed as a from-scratch derivation."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,51,"50 | V. Emergence of Spacetime | Under what limit does the fundamental theory reproduce General Relativity? | Partially answered within specific candidate theories (string theory low-energy limit; LQG semiclassical limit), not demonstrated with full generality. | A general, rigorously controlled classical limit recovering all of GR. | String theory supergravity limit; LQG coherent-state semiclassical limit | Neither limit is fully general or free of technical gaps. | None confirmed beyond internal consistency checks."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,52,"51 | VI. Quantum Structure | Why is nature quantum mechanical? | Open. No confirmed derivation from a non-quantum substrate. | A derivation of quantum mechanics from deeper, non-quantum principles. | Quantum reconstruction from operational axioms (Hardy; Chiribella et al.); Everettian/many-worlds decision-theoretic Born rule arguments (Deutsch, Wallace); decoherence theory (well established); objective collapse models (GRW, CSL) | Reconstruction theorems derive QM from operational axioms, not from an independent physical substrate. | None confirmed."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,53,"52 | VI. Quantum Structure | Can the Hilbert-space structure of quantum theory be derived? | Partially achieved. Reconstruction theorems derive it from operational/probabilistic axioms. | A derivation from physical rather than operational/axiomatic starting points. | Hardy's axioms; Chiribella-D'Ariano-Perinotti reconstruction | The axioms themselves are chosen, not independently derived. | None needed; this is a formal result, not an empirical claim."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,54,"53 | VI. Quantum Structure | Can complex amplitudes be derived? | Partially achieved within reconstruction programs (complex numbers follow from specific operational axioms). | Same caveat as above. | Quantum reconstruction from operational axioms (Hardy; Chiribella et al.); Everettian/many-worlds decision-theoretic Born rule arguments (Deutsch, Wallace); decoherence theory (well established); objective collapse models (GRW, CSL) | Axiom-dependent derivation only. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,55,"54 | VI. Quantum Structure | Can superposition be derived? | Not derived; built into the linear, tensor-product structure of quantum mechanics from the outset. | A derivation of linearity itself from something deeper. | Quantum reconstruction from operational axioms (Hardy; Chiribella et al.); Everettian/many-worlds decision-theoretic Born rule arguments (Deutsch, Wallace); decoherence theory (well established); objective collapse models (GRW, CSL) | Superposition is a formal consequence of the postulated structure, not independently derived. | N/A"
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,56,"55 | VI. Quantum Structure | Can entanglement be derived? | Not separately derived; a direct mathematical consequence of the tensor-product formalism. | Same as above. | Quantum reconstruction from operational axioms (Hardy; Chiribella et al.); Everettian/many-worlds decision-theoretic Born rule arguments (Deutsch, Wallace); decoherence theory (well established); objective collapse models (GRW, CSL) | Entanglement follows from assumed structure rather than being derived from something prior. | Bell tests confirm entanglement's physical reality (already done, repeatedly)."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,57,"56 | VI. Quantum Structure | Can the Born rule be derived? | Contested. Everettian decision-theoretic arguments claim a derivation; not universally accepted. | An uncontested derivation, or an accepted proof that it must be postulated. | Deutsch-Wallace decision theory arguments (contested) | Philosophy-of-physics community remains split on whether these arguments succeed. | None decisive; some proposed tests of Born-rule deviations exist and have found none."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,58,"57 | VI. Quantum Structure | Can quantum probabilities be derived rather than assumed? | Same status as Question 56. | Same as above. | Deutsch-Wallace arguments; frequentist and Bayesian reconstructions | Contested, not settled. | Precision tests of Born-rule violation (null results so far)."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,59,58 | VI. Quantum Structure | Can unitarity emerge from deeper dynamics? | Open; same status as Question 28. | A derivation from a non-quantum or pre-quantum substrate. | None confirmed. | No derivation exists. | N/A
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,60,"59 | VI. Quantum Structure | Can measurement and classical definiteness emerge from the fundamental theory? | Partially explained. Decoherence, well confirmed experimentally, explains the practical disappearance of interference for macroscopic systems. | A complete account of why any single definite outcome occurs, not just why alternatives become unobservable. | Decoherence theory (confirmed); Everettian branching; Bohmian mechanics; GRW/CSL collapse models | Decoherence does not explain single outcomes; the interpretations diverge on this and remain empirically underdetermined. | GRW/CSL predict tiny deviations from standard QM in principle testable; searches ongoing, no confirmed detection."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,61,"60 | VI. Quantum Structure | Does quantum mechanics represent a fundamental level of reality or an effective preservation architecture? | Open; an interpretive question without empirical resolution to date. | An empirical discriminant between fundamental and effective/emergent quantum mechanics. | Objective collapse models (offer testable deviations); 't Hooft's deterministic/cellular-automaton QM (fringe, largely unconfirmed) | No confirmed deviation from standard QM has been found at any tested scale. | GRW/CSL macroscopic superposition experiments (ongoing, null so far)."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,62,"61 | VII. Gravity | What is gravity fundamentally? | Open at the unification level. Well described classically by GR; not derived from a deeper quantum structure in any confirmed theory. | A confirmed quantum-mechanical origin of gravity. | Semiclassical QFT in curved spacetime (Hawking, 1974 - established); Strominger-Vafa string microstate counting (1996, special cases); loop quantum gravity horizon microstate counting; island formula / replica wormholes (Penington, Almheiri, Engelhardt, Marolf, Maxfield, 2019-2020) | No confirmed quantum theory of gravity exists. | None confirmed."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,63,"62 | VII. Gravity | Is gravity a fundamental interaction, emergent geometry, collective phenomenon, or something else? | Open; GR treats it as geometry; entropic gravity treats it as emergent thermodynamics; neither settled beyond GR's classical success. | A confirmed classification. | Verlinde's entropic gravity (contested); Jacobson's thermodynamic derivation | Contested and unconfirmed status. | Galactic dynamics comparisons (ongoing, contested for entropic gravity)."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,64,"63 | VII. Gravity | Why does gravitational interaction correspond to spacetime geometry in General Relativity? | Established as a postulate confirmed by 100+ years of observation; not derived from anything deeper in a confirmed way. | A derivation of the geometric correspondence from a pre-geometric substrate. | Jacobson's thermodynamic derivation (presupposes spacetime) | Presupposes rather than derives the spacetime it explains. | GR has passed every test to date, including gravitational wave observations."
SRC-004,ToE Gap Matrix_2.xlsx,ToE Gap Matrix,65,"64 | VII. Gravity | Can the equivalence principle be derived? | Open; it is a foundational postulate, tested to about 1 part in 10^15 by the MICROSCOPE satellite, with no violation found. | A derivation from deeper structure, or a proof it must be fundamental. | Entropic gravity (claims derivation, contested) | No confirmed derivation. | MICROSCOPE and torsion-balance tests (ongoing, no violation found)."
