Node_ID,Node_Type,Name,Ancestor_Count,Descendant_Count,Root_Flag,Leaf_Flag,Impact_Class
EQ-136,EQUATION,Organizational Dynamics::5,0,0,ROOT,LEAF,LOW
EQ-137,EQUATION,Organizational Dynamics::6,0,0,ROOT,LEAF,LOW
EQ-138,EQUATION,Organizational Dynamics::7,0,0,ROOT,LEAF,LOW
EQ-139,EQUATION,Organizational Dynamics::8,0,0,ROOT,LEAF,LOW
EQ-140,EQUATION,Organizational Dynamics::9,0,0,ROOT,LEAF,LOW
EQ-141,EQUATION,Organizational Dynamics::10,0,0,ROOT,LEAF,LOW
EQ-142,EQUATION,Organizational Dynamics::11,0,0,ROOT,LEAF,LOW
EQ-143,EQUATION,Organizational Dynamics::12,0,0,ROOT,LEAF,LOW
EQ-144,EQUATION,Organizational Dynamics::13,0,0,ROOT,LEAF,LOW
EQ-145,EQUATION,Organizational Dynamics::14,0,0,ROOT,LEAF,LOW
EQ-146,EQUATION,Organizational Dynamics::15,0,0,ROOT,LEAF,LOW
EQ-147,EQUATION,Recursive Organizational Grammar::1,0,0,ROOT,LEAF,LOW
EQ-148,EQUATION,Recursive Organizational Grammar::2,0,0,ROOT,LEAF,LOW
EQ-149,EQUATION,Recursive Organizational Grammar::3,0,0,ROOT,LEAF,LOW
EQ-150,EQUATION,Recursive Organizational Grammar::4,0,0,ROOT,LEAF,LOW
EQ-151,EQUATION,Recursive Organizational Grammar::5,0,0,ROOT,LEAF,LOW
EQ-152,EQUATION,Recursive Organizational Grammar::6,0,0,ROOT,LEAF,LOW
EQ-153,EQUATION,Recursive Organizational Grammar::7,0,0,ROOT,LEAF,LOW
EQ-154,EQUATION,Recursive Organizational Grammar::8,0,0,ROOT,LEAF,LOW
EQ-155,EQUATION,Master Cascade::1,0,0,ROOT,LEAF,LOW
EQ-156,EQUATION,Master Cascade::2,0,0,ROOT,LEAF,LOW
EQ-157,EQUATION,Master Cascade::3,0,0,ROOT,LEAF,LOW
EQ-158,EQUATION,Master Cascade::4,0,0,ROOT,LEAF,LOW
EQ-159,EQUATION,Master Cascade::5,0,0,ROOT,LEAF,LOW
EQ-160,EQUATION,Master Cascade::6,0,0,ROOT,LEAF,LOW
EQ-161,EQUATION,Master Cascade::7,0,0,ROOT,LEAF,LOW
EQ-162,EQUATION,Master Cascade::8,0,0,ROOT,LEAF,LOW
EQ-163,EQUATION,Master Cascade::9,0,0,ROOT,LEAF,LOW
EQ-164,EQUATION,Master Cascade::10,0,0,ROOT,LEAF,LOW
EQ-165,EQUATION,Master Cascade::11,0,0,ROOT,LEAF,LOW
EQ-166,EQUATION,Master Cascade::12,0,0,ROOT,LEAF,LOW
EQ-167,EQUATION,Master Cascade::13,0,0,ROOT,LEAF,LOW
EQ-168,EQUATION,Master Cascade::14,0,0,ROOT,LEAF,LOW
EQ-169,EQUATION,Master Cascade::15,0,0,ROOT,LEAF,LOW
EQ-170,EQUATION,Master Cascade::16,0,0,ROOT,LEAF,LOW
EQ-171,EQUATION,Master Cascade::17,0,0,ROOT,LEAF,LOW
EQ-172,EQUATION,Master Cascade::18,0,0,ROOT,LEAF,LOW
EQ-173,EQUATION,Master Cascade::19,0,0,ROOT,LEAF,LOW
EQ-174,EQUATION,Master Cascade::20,0,0,ROOT,LEAF,LOW
AX-SDR-001..005,DER,Strict Dependency Relation axioms,0,0,ROOT,LEAF,LOW
CMRC-001..019,DER,Conformal Math Recovery Core (complete),0,0,ROOT,LEAF,LOW
VAL-001,DER,"String Theory (bosonic, critical dim=26)",0,0,ROOT,LEAF,LOW
VAL-002,DER,Maxwell Electrodynamics,0,0,ROOT,LEAF,LOW
VAL-003,DER,GR Matter Coupling,0,0,ROOT,LEAF,LOW
VAL-004,DER,Quantum Mechanics,0,0,ROOT,LEAF,LOW
VAL-005,DER,Hamiltonian Mechanics,0,0,ROOT,LEAF,LOW
THM-ANOM,DER,G_SM = SU(3)xSU(2)xU(1) derivation,0,0,ROOT,LEAF,LOW
RF-001,THEOREM,Well-Definedness: R: Graph_ARBS -> Field(M) exists as a covariant functor independent of graph approximation sequence,0,0,ROOT,LEAF,LOW
RF-002,THEOREM,Functoriality: R(id_G)=id_{R(G)} and R(g o f)=R(g) o R(f),0,0,ROOT,LEAF,LOW
RF-003,THEOREM,"Convergence: G_n ->^GH (M,g) => E_n ->^Mosco E => L_n ->^s.r. L => T_n(t) ->^s T(t)",0,0,ROOT,LEAF,LOW
RF-004,THEOREM,Monoidal Preservation: R(G sqcup H) cong R(G) otimes R(H); pentagon + triangle coherence satisfied,0,0,ROOT,LEAF,LOW
RF-005,THEOREM,Faithfulness and Conservatism: R is faithful and conservative but neither full nor essentially surjective,0,0,ROOT,LEAF,LOW
RK-001,THEOREM,Kernel Algebra,0,0,ROOT,LEAF,LOW
RK-002,THEOREM,Normal Forms,0,0,ROOT,LEAF,LOW
RK-003,THEOREM,Kernel Decomposition,0,0,ROOT,LEAF,LOW
PRF-ROG-3,PROOF_OBLIGATION,AX-ROG-3 (Completeness),0,0,ROOT,LEAF,LOW
PRF-ROG-5,PROOF_OBLIGATION,AX-ROG-5 (Canonical Form),0,0,ROOT,LEAF,LOW
PRF-FPE,PROOF_OBLIGATION,DER-ORG-006,0,0,ROOT,LEAF,LOW
PRF-PiO,PROOF_OBLIGATION,DER-ORG-007 / DER-TRC-006,0,0,ROOT,LEAF,LOW
PRF-ATU,PROOF_OBLIGATION,DER-ORG-008,0,0,ROOT,LEAF,LOW
PRF-SFP,PROOF_OBLIGATION,DER-SPC-006,0,0,ROOT,LEAF,LOW
PRF-UGNT,PROOF_OBLIGATION,Part V UGNT,0,0,ROOT,LEAF,LOW
PRF-BORN,PROOF_OBLIGATION,DER-ORG-006 (partial),0,0,ROOT,LEAF,LOW
PRF-LOR,PROOF_OBLIGATION,Open,0,0,ROOT,LEAF,LOW
PRF-GEN,PROOF_OBLIGATION,Open,0,0,ROOT,LEAF,LOW
PRF-CONST,PROOF_OBLIGATION,Open,0,0,ROOT,LEAF,LOW
PRF-BNAT,PROOF_OBLIGATION,Open,0,0,ROOT,LEAF,LOW
PRF-PRIM,PROOF_OBLIGATION,Open,0,0,ROOT,LEAF,LOW
C0,CLOSURE_LAYER,Primitive & grammar reconciliation,0,4,ROOT,,LOW
C1,CLOSURE_LAYER,Organizational / fixed-point closure,0,2,ROOT,,LOW
C2,CLOSURE_LAYER,Persistence & spectral closure,0,2,ROOT,,LOW
C3,CLOSURE_LAYER,Spectral→geometry→Lorentzian,0,1,ROOT,,LOW
C4,CLOSURE_LAYER,Nature spectrum & constants,0,0,ROOT,LEAF,LOW
C5,CLOSURE_LAYER,Gauge/representation/matter/generation,0,5,ROOT,,LOW
C6,CLOSURE_LAYER,Quantum closure,0,0,ROOT,LEAF,LOW
C7,CLOSURE_LAYER,Cosmological/horizon/information,0,4,ROOT,,LOW
C8,CLOSURE_LAYER,Biological/adaptive,0,0,ROOT,LEAF,LOW
C9,CLOSURE_LAYER,Compiler closure,0,0,ROOT,LEAF,LOW
C10,CLOSURE_LAYER,Validation/falsification,0,0,ROOT,LEAF,LOW
"EXT::(Δ,τ,κ,Π)",INTERMEDIATE_ENDPOINT,"(Δ,τ,κ,Π)",0,5,ROOT,,LOW
BRIDGE-GAMMA,INTERMEDIATE_ENDPOINT,GAMMA,1,4,,,LOW
EXT::O→Ψ,INTERMEDIATE_ENDPOINT,O→Ψ,2,0,,LEAF,LOW
BRIDGE-PSI,INTERMEDIATE_ENDPOINT,PSI,0,12,ROOT,,MEDIUM
BRIDGE-G,INTERMEDIATE_ENDPOINT,G,1,11,,,MEDIUM
BRIDGE-L,INTERMEDIATE_ENDPOINT,L,2,9,,,LOW
BRIDGE-SPEC,INTERMEDIATE_ENDPOINT,SPEC,3,6,,,LOW
BRIDGE-KT,INTERMEDIATE_ENDPOINT,KT,4,0,,LEAF,LOW
BRIDGE-D,INTERMEDIATE_ENDPOINT,D,4,3,,,LOW
BRIDGE-GMETRIC,INTERMEDIATE_ENDPOINT,GMETRIC,5,2,,,LOW
BRIDGE-NABLA,INTERMEDIATE_ENDPOINT,NABLA,6,1,,,LOW
EXT::Riemann→Ricci→R→G,INTERMEDIATE_ENDPOINT,Riemann→Ricci→R→G,7,0,,LEAF,LOW
EXT::Einstein dynamics,INTERMEDIATE_ENDPOINT,Einstein dynamics,2,0,,LEAF,LOW
EXT::D,INTERMEDIATE_ENDPOINT,D,3,0,,LEAF,LOW
EXT::R=e^{-βL},INTERMEDIATE_ENDPOINT,R=e^{-βL},3,0,,LEAF,LOW
EXT::C_Π,INTERMEDIATE_ENDPOINT,C_Π,0,1,ROOT,,LOW
EXT::δC_Π=0,INTERMEDIATE_ENDPOINT,δC_Π=0,1,0,,LEAF,LOW
EXT::I_F,INTERMEDIATE_ENDPOINT,I_F,0,1,ROOT,,LOW
EXT::geodesic,INTERMEDIATE_ENDPOINT,geodesic,1,0,,LEAF,LOW
BRIDGE-R,INTERMEDIATE_ENDPOINT,R,0,1,ROOT,,LOW
EXT::Z→F,INTERMEDIATE_ENDPOINT,Z→F,1,0,,LEAF,LOW
EXT::L_N/h_N²,INTERMEDIATE_ENDPOINT,L_N/h_N²,0,1,ROOT,,LOW
EXT::-Δ_g,INTERMEDIATE_ENDPOINT,-Δ_g,1,0,,LEAF,LOW
EXT::K_N,INTERMEDIATE_ENDPOINT,K_N,0,1,ROOT,,LOW
EXT::K_g→d_g→g_ij,INTERMEDIATE_ENDPOINT,K_g→d_g→g_ij,1,0,,LEAF,LOW
EXT::L(a),INTERMEDIATE_ENDPOINT,L(a),0,1,ROOT,,LOW
EXT::dotL,INTERMEDIATE_ENDPOINT,dotL,3,0,,LEAF,LOW
EXT::DOS→ρ_vac,INTERMEDIATE_ENDPOINT,DOS→ρ_vac,4,0,,LEAF,LOW
EXT::Z_H,INTERMEDIATE_ENDPOINT,Z_H,1,1,,,LOW
EXT::A_H,INTERMEDIATE_ENDPOINT,A_H,2,0,,LEAF,LOW
EXT::Z_H(ℓ_p²),INTERMEDIATE_ENDPOINT,Z_H(ℓ_p²),0,1,ROOT,,LOW
EXT::N_BH,INTERMEDIATE_ENDPOINT,N_BH,1,0,,LEAF,LOW
EXT::N_H,INTERMEDIATE_ENDPOINT,N_H,0,2,ROOT,,LOW
EXT::Ξ,INTERMEDIATE_ENDPOINT,Ξ,1,1,,,LOW
EXT::Λ_*→ρ_vac,INTERMEDIATE_ENDPOINT,Λ_*→ρ_vac,2,0,,LEAF,LOW
EXT::ρ_vac,INTERMEDIATE_ENDPOINT,ρ_vac,0,1,ROOT,,LOW
EXT::Λ_cosm→H→a,INTERMEDIATE_ENDPOINT,Λ_cosm→H→a,1,0,,LEAF,LOW
EXT::Σ_H→P_H,INTERMEDIATE_ENDPOINT,Σ_H→P_H,2,0,,LEAF,LOW
EXT::P_H,INTERMEDIATE_ENDPOINT,P_H,0,2,ROOT,,LOW
EXT::ℓ_*,INTERMEDIATE_ENDPOINT,ℓ_*,2,0,,LEAF,LOW
COSMO-DYN-010,COSMO_DYN_RESULT,dν/dλ,1,0,,LEAF,LOW
COSMO-DYN-011,COSMO_DYN_RESULT,ρ_vac,1,0,,LEAF,LOW
COSMO-DYN-012,COSMO_DYN_RESULT,Λ_cosm,1,0,,LEAF,LOW
COSMO-DYN-013,COSMO_DYN_RESULT,Ξ,1,0,,LEAF,LOW
COSMO-DYN-014,COSMO_DYN_RESULT,Ξ(N_H),0,0,ROOT,LEAF,LOW
COSMO-DYN-015,COSMO_DYN_RESULT,Horizon ancestry,0,0,ROOT,LEAF,LOW
COSMO-DYN-016,COSMO_DYN_RESULT,Expansion ancestry,0,0,ROOT,LEAF,LOW
