Source_ID,Filename,Element_Type,Sequence,Text
SRC-009,UCR UCCP UCA v1(1).docx,TABLE_44_ROW_5,139,"Derive Lambda (cosmological constant) | Pi_O derivation incomplete; PRF-COSMO | DER-TRC-006 (Pi_O) | If Pi_O couples to Lambda through the organizational persistence of the vacuum sector, Lambda becomes a derived K-type constant rather than a root."
SRC-009,UCR UCCP UCA v1(1).docx,TABLE_44_ROW_6,140,"Complete UCCP type certification | Dependency predicates T, K, P, S not yet formally defined as operations | UCCP v1.1 is CANDIDATE status | Formalizes the type assignment as a computable operation. UCCP v2.0 would compute organizational types directly from the compiler's dependency structure."
SRC-009,UCR UCCP UCA v1(1).docx,TABLE_45_ROW_1,141,"UCA completion <=> DER-OPEN-005 + DER-OPEN-006 + DER-TRC-006 closed The three open DER entries that, when closed, would reclassify the physical root constants as derived quantities and complete the Universal Constant Atlas."
SRC-009,UCR UCCP UCA v1(1).docx,TABLE_46_ROW_1,142,UCG Registry | UCR / UCA Contribution
SRC-009,UCR UCCP UCA v1(1).docx,TABLE_46_ROW_2,143,"USR (Symbol Registry) | Add USR entries for all 16 PHYS constants, 8 COMP constants, and 9 spectral/geometric constants. Update existing USR-024 (Pi_O) with UCA 6-tuple."
SRC-009,UCR UCCP UCA v1(1).docx,TABLE_46_ROW_3,144,UOR (Object Registry) | Add UCA dependency graph as OBJ-UCA-001. The graph is itself a certified mathematical object: a directed acyclic graph with nodes indexed by UCR entries and edges indexed by DER entries.
SRC-009,UCR UCCP UCA v1(1).docx,TABLE_46_ROW_4,145,"UAR (Axiom Registry) | Add AX-UCCP-001: every constant in the framework has a unique UCCP type from {T, K, P, S, PRIM}. This axiom prevents type ambiguity."
SRC-009,UCR UCCP UCA v1(1).docx,TABLE_46_ROW_5,146,UTR (Theorem Registry) | Add THM-UCCP-001: the UCCP type of a derived constant is computable from the types of its predecessors via the type-propagation rule (to be defined in UCCP v2.0).
SRC-009,UCR UCCP UCA v1(1).docx,TABLE_46_ROW_6,147,"DER Registry | The UCA audit program identifies five new OPEN DER targets: c, G, hbar derivation (DER-OPEN-005); m_e, m_p derivation (DER-OPEN-006); Lambda derivation (DER-TRC-006); mu_0 audit; v_H audit."
SRC-009,UCR UCCP UCA v1(1).docx,TABLE_46_ROW_7,148,Open Obligations (UCG §15) | Add PRF-UCR-001 through PRF-UCR-005 for the five audit items. Add PRF-UCCP-001 for the type-propagation theorem.
SRC-009,UCR UCCP UCA v1(1).docx,TABLE_46_ROW_8,149,Sync Ledger (UCG §14) | Add UCR_UCCP_UCA_v1.docx as synchronized companion document.
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,1,UNIVERSAL QUANTITY REGISTRY
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,2,and Universal Constant Atlas v2.0
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,3,UQR v1.0 | UCCP v1.1 | UCA v2.0 | Type Propagation Theorem
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,4,Keith I. Blaze
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,5,Montclair State University | DTC / Rosetta Stone Protocol Research Program
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,6,July 2026
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,7,Preamble
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,8,"The Universal Constant Registry v1.0 was constant-centric: each entry described a symbol, its dependencies, compiler type, dimensions, value, and invariance group. What it lacked was the organizational quantity that the constant governs. A constant is not what is measured. It is a fixed parameter that governs what is measured. The object being measured is a quantity."
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,9,"This document introduces the Universal Quantity Registry (UQR v1.0), which sits above the UCR in the dependency hierarchy and classifies every measurable quantity as a typed compiler object with a seven-tuple representation. It also introduces the Universal Constant Atlas v2.0, which extends every constant node from a six-tuple to a nine-tuple by adding explicit parent constants (P), child constants (C), and active proof obligations (A). With this extension, each constant becomes a true vertex in an executable compiler DAG rather than an isolated registry entry."
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,10,The Type Propagation Theorem (THM-UCCP-001) is stated and partially proven: it establishes that the UCCP type of a derived constant is a computable function of the types of its predecessors and the derivation function. This converts type assignment from a manual classification task into an algorithmic operation.
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,11,I. The Layered Compiler Ontology
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,12,II. Universal Quantity Registry (UQR v1.0)
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,13,Every measurable quantity in the framework is a typed compiler object. The seven-tuple representation is:
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,14,"Quantities are organized into fifteen classes. Unlike organizing by physical discipline, these classes group quantities by their compiler role — what kind of organizational information they encode."
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,15,II.1 Mass Quantities
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,16,II.2 Energy Quantities
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,17,II.3 Rate Quantities
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,18,Rates have not been explicitly catalogued in the framework before this document. They are particularly important for TOEv because the difference between TEDS and NEDS is fundamentally a question of rates: rate of organizational input versus rate of organizational decay.
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,19,II.4 Organizational Quantities
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,20,III. The Type Propagation Theorem (THM-UCCP-001)
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,21,The UCCP v1.1 type assignments in UCR v1.0 were manually assigned based on the compiler role interpretation of each constant. This is unsatisfactory for a formal system: manual assignment is not auditable and does not scale. The Type Propagation Theorem establishes that the UCCP type of a derived constant is a computable function of the types of its predecessors and the derivation function.
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,22,III.1 The Type Propagation Operator Phi
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,23,The type-propagation operator Phi must be defined for all combinations of input types. The following propagation rules are proposed as the canonical definition of Phi. They are not yet certified — they are CANDIDATE rules pending formal proof that they are consistent with the UCCP axiom (AX-UCCP-001: every constant has a unique type).
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,24,"The propagation rules expose an open question: is the elementary charge e a T-type or K-type constant? The current UCCP v1.1 assigns it T (it sets the scale of EM coupling), but if the coupling strength is viewed as a Constraint on which states interact, e could be K-type. The audit of PHYS-004 should resolve this, and the propagation rule for g_W depends on the outcome."
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,25,III.2 Proof Sketch of THM-UCCP-001
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,26,The Type Propagation Theorem requires showing three things: (1) Phi is well-defined for all type combinations; (2) Phi produces a unique output type for each input combination and derivation function; (3) Phi is consistent with the UCCP axiom (no constant has two types).
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,27,"Point (1) is established by the propagation table above, which covers the main derivation patterns. Open gaps include the P x T^2 -> T rule (mass times velocity-squared to energy) and cases involving S-type inputs (structural constants rarely appear as parents of numerical constants)."
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,28,"Point (2) requires showing that the type table has no ambiguous entries — no input combination maps to two different output types under the same derivation function. This is currently OPEN for the case T x K -> ? (T-type scale combined with K-type coupling). Depending on the derivation function, the output could be either T or K."
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,29,"Point (3) is equivalent to showing that the UCA dependency graph G_C has no type inconsistency: no path from a root constant to a derived constant that assigns two different types. This requires a full graph traversal algorithm over G_C, which is the executable component of UCCP v2.0."
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,30,IV. Universal Constant Atlas v2.0 — Nine-Tuple DAG Nodes
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,31,"Every constant in the UCR is now represented as a nine-tuple DAG node. The three new fields beyond the six-tuple of UCA v1.0 are: P (parent constants, explicit), C (child constants, explicit), and A (active proof obligations). These make each constant a true vertex in an executable DAG rather than an isolated entry."
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,32,IV.1 Root Constants — Level 0 Nodes
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,33,IV.2 First-Order Derived Constants — Level 1 Nodes
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,34,IV.3 Second-Order Derived Constants — Level 2 Nodes
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,35,V. The Compiler DAG G_C
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,36,"The Universal Constant Atlas v2.0 defines a directed acyclic graph G_C = (V_C, E_C) where:"
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,37,"The DAG becomes executable when the Type Propagation Theorem (THM-UCCP-001) is fully proven and implemented. At that point, adding a new derived constant to the registry automatically propagates its type from its parents, checks consistency with all existing entries, and flags any type ambiguity for audit. No manual type assignment is required."
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,38,"The three open DER entries that unlock the most DAG edges are: DER-OPEN-005 (Seeley-DeWitt fixed points, which would reclassify c, G, hbar, and e from level-0 roots to level-1 derived constants and add four edges to E_C^cert), DER-OPEN-006 (B_Nature identification, which would close the mass spectrum derivation and add all Standard Model particle mass edges), and DER-TRC-006 (Pi_O rigorous derivation, which would close the organizational persistence functional and add edges from sigma and Spec(L) to Pi_O and thence to Lambda)."
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,39,"VI. Charge, Momentum, and Action Quantity Registries"
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,40,VI.1 Charge Registry
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,41,VI.2 Momentum Registry
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,42,VI.3 Action Registry
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,43,VII. Integration with UCG Specification and Open Program
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,44,VII.1 Registry Updates to UCG v5
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,45,VII.2 The UCA Research Program — Updated
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,46,Colophon
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,47,"Universal Quantity Registry version 1.0: 15 quantity classes, partially populated. Universal Constant Atlas version 2.0: nine-tuple node format with explicit parent, child, and obligation fields; 37 nodes from UCA v1.0 extended; 8 certified edges, 29 open edges. Type Propagation Theorem THM-UCCP-001: PARTIAL (propagation table established; T x K ambiguity and consistency proof open). UCCP version 1.1 unchanged in type assignments; UCCP v2.0 (algorithmic) is the research target."
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,48,"This document supersedes UCR_UCCP_UCA_v1.docx. All entries from v1.0 are carried forward and extended. Three open DER entries (DER-OPEN-005, DER-OPEN-006, DER-TRC-006) remain the primary research targets for completing the Universal Constant Atlas."
SRC-010,UQR UCA v2(1).docx,PARAGRAPH,49,Keith I. Blaze | DTC / Rosetta Stone Protocol Research Program | July 2026
SRC-010,UQR UCA v2(1).docx,TABLE_1_ROW_1,50,Primitive < Quantity < Constant < Operator < Equation < Theorem < Compiler The seven-layer compiler ontology. Each layer has a distinct role. Quantities are what is measured. Constants govern measurements. Operators transform quantities. Equations relate quantities via constants. Theorems certify equations.
SRC-010,UQR UCA v2(1).docx,TABLE_2_ROW_1,51,Layer | Object Class | Question Answered | Examples
SRC-010,UQR UCA v2(1).docx,TABLE_2_ROW_2,52,"Primitive | {Delta, tau, kappa, Pi} | What are the irreducible organizational operations? | Distinction, Transformation, Constraint, Persistence"
SRC-010,UQR UCA v2(1).docx,TABLE_2_ROW_3,53,"Quantity | Q = (sigma, T_Q, U, D, C, O, I) | What is being measured or computed? | Mass, Energy, Charge, Action, Rate, Information"
SRC-010,UQR UCA v2(1).docx,TABLE_2_ROW_4,54,"Constant | (sigma, delta, tau_c, D, X, I, P, C, A) | What fixed parameters govern the quantities? | c, hbar, G, e, k_B, Lambda, alpha"
SRC-010,UQR UCA v2(1).docx,TABLE_2_ROW_5,55,"Operator | O: Q -> Q' with domain and codomain | How do quantities change or relate? | nabla, L, R = exp(-beta L), Gamma = C o T o D"
SRC-010,UQR UCA v2(1).docx,TABLE_2_ROW_6,56,"Equation | Relation among quantities, constants, operators | What are the precise relationships? | G_{ab} = 8pi G T_{ab}, L phi = lambda phi"
SRC-010,UQR UCA v2(1).docx,TABLE_2_ROW_7,57,"Theorem | Certified equation with proof | Which relationships are necessary consequences of the axioms? | THM-EL, THM-ANOM, THM-UCCP-001"
SRC-010,UQR UCA v2(1).docx,TABLE_2_ROW_8,58,"Compiler | Full dependency DAG: G_C = (V_C, E_C) | What is the complete executable knowledge graph? | The UCA as a traversable directed acyclic graph"
SRC-010,UQR UCA v2(1).docx,TABLE_3_ROW_1,59,"Q = ( sigma, T_Q, U, D, C, O, I ) sigma = symbol. T_Q = quantity class. U = physical dimensions. D = dependencies (prior quantities). C = governing constants. O = governing operators. I = invariance certificate."
SRC-010,UQR UCA v2(1).docx,TABLE_4_ROW_1,60,Class Code | Class Name | Compiler Role | Representative Quantities
SRC-010,UQR UCA v2(1).docx,TABLE_4_ROW_2,61,"MASS | Mass | Measures persistence cost against decoherence background | m, m_e, m_p, M, m_P, m_{aP}"
SRC-010,UQR UCA v2(1).docx,TABLE_4_ROW_3,62,"ENER | Energy | Measures capacity for Transformation | E, U, F, H, E_kin, E_pot, E_vac, E_org"
SRC-010,UQR UCA v2(1).docx,TABLE_4_ROW_4,63,"CHRG | Charge | Measures coupling strength to gauge field (Constraint class) | q, e, Q_color, Q_weak, Q_org"
SRC-010,UQR UCA v2(1).docx,TABLE_4_ROW_5,64,"MOM | Momentum | Measures directed state change (first moment of Transformation) | p, P, L_ang, S_spin"
SRC-010,UQR UCA v2(1).docx,TABLE_4_ROW_6,65,"ACT | Action | Measures the integrated cost of a Transformation trajectory | S, hbar, C_Pi[y]"
SRC-010,UQR UCA v2(1).docx,TABLE_4_ROW_7,66,"LEN | Length | Measures spatial extent of Distinction boundaries | L, r, ell, lambda, d(i,j)"
SRC-010,UQR UCA v2(1).docx,TABLE_4_ROW_8,67,"TIME | Time | Measures the sequence parameter of Transformation | t, tau, T, t_P"
SRC-010,UQR UCA v2(1).docx,TABLE_4_ROW_9,68,"RATE | Rate | Measures the speed of organizational change | Gamma (decay), gamma (growth), H (expansion), k (reaction), dI/dt, dPi_O/dt"
SRC-010,UQR UCA v2(1).docx,TABLE_4_ROW_10,69,"PROB | Probability | Measures the likelihood of a Persistence attractor | P, rho, |psi|^2, mu(Pi)"
SRC-010,UQR UCA v2(1).docx,TABLE_4_ROW_11,70,"INFO | Information | Measures the organizational complexity of a state | H (entropy), I (Fisher), D_KL, S (von Neumann)"
SRC-010,UQR UCA v2(1).docx,TABLE_4_ROW_12,71,"CURV | Curvature | Measures the deviation of the organizational metric from flat | R, R_{ab}, G_{ab}, K_t, D_s"
SRC-010,UQR UCA v2(1).docx,TABLE_4_ROW_13,72,"FILD | Field | Measures the value of an organizational potential at each point | E, B, phi, psi, A_mu, F_{ab}"
SRC-010,UQR UCA v2(1).docx,TABLE_4_ROW_14,73,"DENS | Density | Measures organizational quantity per unit volume | rho, n, T_{ab}, J_mu"
SRC-010,UQR UCA v2(1).docx,TABLE_4_ROW_15,74,"FLUX | Flux | Measures the flow of organizational quantity across a boundary | J_q, J_m, J_e, J_O, Phi_boundary"
SRC-010,UQR UCA v2(1).docx,TABLE_4_ROW_16,75,"ORG | Organizational | Compiler-specific quantities with no classical physical analogue | Pi_O, Omega (attractor), alpha (control param), Spec(L)"
SRC-010,UQR UCA v2(1).docx,TABLE_5_ROW_1,76,MASS — QUANTITIES MEASURING PERSISTENCE COST
SRC-010,UQR UCA v2(1).docx,TABLE_6_ROW_1,77,ID | Symbol | Meaning | Units (U) | Governing Constants (C) | Governing Operators (O) | Invariance (I)
SRC-010,UQR UCA v2(1).docx,TABLE_6_ROW_2,78,"MAS-001 | m | Generic mass | kg | c, G, hbar | m = E/c^2; m = p_mu p^mu / c^2 | Lorentz group"
SRC-010,UQR UCA v2(1).docx,TABLE_6_ROW_3,79,"MAS-002 | m_e | Electron mass | kg | hbar, c, G (via Planck), v_H, y_e | m_e = y_e v_H / sqrt(2) OR m_e = m_0 sqrt(lambda_e) | Lorentz group"
SRC-010,UQR UCA v2(1).docx,TABLE_6_ROW_4,80,"MAS-003 | m_p | Proton mass | kg | hbar, c, Lambda_QCD | m_p ~ Lambda_QCD / c^2 (QCD confinement) | Lorentz group, SU(3)_color"
SRC-010,UQR UCA v2(1).docx,TABLE_6_ROW_5,81,MAS-004 | M | General body mass | kg | G | F = GMm/r^2 (Newtonian); T_{00} (relativistic) | Diffeomorphism group
SRC-010,UQR UCA v2(1).docx,TABLE_6_ROW_6,82,"MAS-005 | m_P | Planck mass | kg | G, hbar, c | m_P = sqrt(hbar c / G) | Diffeomorphism group"
SRC-010,UQR UCA v2(1).docx,TABLE_6_ROW_7,83,"MAS-006 | m_{aP} | Persistence Axion mass | eV/c^2 | N_sub, Lambda_QCD, M_Pl | m_{aP} = Lambda^2_QCD / (N_sub * M_Pl) | U(1)_axion"
SRC-010,UQR UCA v2(1).docx,TABLE_7_ROW_1,84,ENER — QUANTITIES MEASURING TRANSFORMATION CAPACITY
SRC-010,UQR UCA v2(1).docx,TABLE_8_ROW_1,85,ID | Symbol | Meaning | Units | Governing Constants | SEIT Connection
SRC-010,UQR UCA v2(1).docx,TABLE_8_ROW_2,86,"EN-001 | E_rest | Rest energy: E = mc^2 | J | c, m | Appears in DER-GEO-001 (spectral metric); m_n = m_0 sqrt(lambda_n) gives E_n = m_n c^2"
SRC-010,UQR UCA v2(1).docx,TABLE_8_ROW_3,87,EN-002 | E_kin | Kinetic energy: T = p^2/2m (NR) | J | m | Appears in DER-VAR-003 (Legendre transform); Hamiltonian kinetic sector
SRC-010,UQR UCA v2(1).docx,TABLE_8_ROW_4,88,"EN-003 | E_pot | Potential energy: V = -GMm/r | J | G, M, m | Appears in DER-VAR-001 (Persistence Cost Functional); potential sector"
SRC-010,UQR UCA v2(1).docx,TABLE_8_ROW_5,89,EN-004 | E_therm | Thermal energy: E = k_B T | J | k_B | Appears in DER-TRC-002 (entropy); k_B T sets the thermal fluctuation scale
SRC-010,UQR UCA v2(1).docx,TABLE_8_ROW_6,90,"EN-005 | E_vac | Vacuum energy density: rho_Lambda = Lambda c^4 / 8piG | J/m^3 | Lambda, c, G | DER-TRC-006 (OPEN): Pi_O must accommodate positive Lambda"
SRC-010,UQR UCA v2(1).docx,TABLE_8_ROW_7,91,"EN-006 | E_org | Organizational energy: cost of one DTC cycle | Compiler | Gamma, Pi | C_Pi[y] = INT(g_{ab} y'_a y'_b + 2 I_F)dt — the persistence cost functional VAR-001"
SRC-010,UQR UCA v2(1).docx,TABLE_9_ROW_1,92,RATE — QUANTITIES MEASURING SPEED OF ORGANIZATIONAL CHANGE
SRC-010,UQR UCA v2(1).docx,TABLE_10_ROW_1,93,ID | Symbol | Meaning | Units | Formula | SEIT / DER Connection
SRC-010,UQR UCA v2(1).docx,TABLE_10_ROW_2,94,RT-001 | Gamma_decay | Decay rate of an unstable state | s^{-1} | Gamma = 1/tau (mean lifetime) | DER-QR-003 (Heisenberg); Gamma = Im(E)/hbar in QM
SRC-010,UQR UCA v2(1).docx,TABLE_10_ROW_3,95,RT-002 | gamma_org | Organizational growth parameter | s^{-1} | gamma = dPi_O/dt in NEDS regime | COMP-006 audit item; requires DER-ORG-007 (Pi_O derivation)
SRC-010,UQR UCA v2(1).docx,TABLE_10_ROW_4,96,RT-003 | H | Hubble expansion rate | s^{-1} | H = a_dot / a (scale factor rate) | Adjacent to DER-TRC-006; H^2 = 8piG rho/3 + Lambda/3
SRC-010,UQR UCA v2(1).docx,TABLE_10_ROW_5,97,RT-004 | k_rxn | Chemical reaction rate | mol/(L*s) | k = A exp(-E_a / k_B T) (Arrhenius) | NEDS rate quantifying organizational throughput sigma in TRC branch
SRC-010,UQR UCA v2(1).docx,TABLE_10_ROW_6,98,RT-005 | dI/dt | Information generation rate | bits/s | dI/dt = d/dt(-sum p_i ln p_i) | DER-TRC-002 (entropy); characterizes NEDS vs TEDS regime boundary
SRC-010,UQR UCA v2(1).docx,TABLE_10_ROW_7,99,"RT-006 | dPi_O/dt | Organizational persistence rate | s^{-1} | dPi_O/dt = g(sigma, dC/dt, dSpec/dt) | DER-ORG-007 (OPEN); the key rate distinguishing organizational evolution stages"
SRC-010,UQR UCA v2(1).docx,TABLE_10_ROW_8,100,RT-007 | sigma_dot | Entropy production rate | J/(K*s) | sigma = sum_i J_i X_i >= 0 | DER-TRC-004 (Clausius-Duhem); the TNDS driving rate
SRC-010,UQR UCA v2(1).docx,TABLE_10_ROW_9,101,RT-008 | Phi_in | Free energy influx rate | W | Phi_in = alpha * Phi_decay | Control parameter numerator; alpha = Phi_in / Phi_decay defines regime
SRC-010,UQR UCA v2(1).docx,TABLE_11_ROW_1,102,ORG — COMPILER-SPECIFIC ORGANIZATIONAL QUANTITIES
SRC-010,UQR UCA v2(1).docx,TABLE_12_ROW_1,103,ID | Symbol | Meaning | Formula / Definition | DER Entry | Status
SRC-010,UQR UCA v2(1).docx,TABLE_12_ROW_2,104,"ORG-001 | Pi_O | Organizational Persistence Functional | Pi_O = f(sigma, C, Spec(L)) in [0,1] | DER-ORG-007, DER-TRC-006 | OPEN — coupling equation proposed"
SRC-010,UQR UCA v2(1).docx,TABLE_12_ROW_3,105,ORG-002 | alpha | Organizational control parameter | alpha = Phi_in / Phi_decay | UCG Sec 12 (bifurcation) | CERTIFIED (bifurcation theorem)
SRC-010,UQR UCA v2(1).docx,TABLE_12_ROW_4,106,ORG-003 | Omega | Master attractor state | Omega = lim_{n->inf} R^n U | DER-SPC-005 | CERTIFIED (Banach FPT)
SRC-010,UQR UCA v2(1).docx,TABLE_12_ROW_5,107,"ORG-004 | Spec(L) | Spectral invariant of distinction network | Spec(L) = {lambda_n, phi_n} | DER-SPC-003 | CERTIFIED"
SRC-010,UQR UCA v2(1).docx,TABLE_12_ROW_6,108,ORG-005 | delta_spec | Spectral gap | delta_spec = lambda_1(L) - lambda_0(L) = lambda_1(L) | DER-SPC-006 | OPEN (uniqueness)
SRC-010,UQR UCA v2(1).docx,TABLE_12_ROW_7,109,ORG-006 | N_sub | Spectral trace dimension | N_sub = 4.7619 (locked by n_s = 0.965) | SEIT predictions | CERTIFIED (CMB lock)
SRC-010,UQR UCA v2(1).docx,TABLE_12_ROW_8,110,ORG-007 | D_s | Spectral dimension | D_s = -2 lim_{t->0} d(ln P(t))/d(ln t) | DER-SPC-004 | CERTIFIED
SRC-010,UQR UCA v2(1).docx,TABLE_12_ROW_9,111,"ORG-008 | C(O) | Canonical DTC form of system O | C(O) = canonical G* expression in {D,T,C} | DER-ORG-005 | CERTIFIED (modulo completeness)"
SRC-010,UQR UCA v2(1).docx,TABLE_13_ROW_1,112,"Type(v) = Phi( Type(v_1), ..., Type(v_n), f ) THM-UCCP-001: If v = f(v_1,...,v_n) in the constant DAG G_C, then the type of v is determined by the types of its parents and the nature of the derivation function f."
SRC-010,UQR UCA v2(1).docx,TABLE_14_ROW_1,113,Derivation Type | Input Types | Output Type | Rule | Example
SRC-010,UQR UCA v2(1).docx,TABLE_14_ROW_2,114,"Ratio / dimensionless combination | T, T | K | Dividing two Transformation scales yields a Constraint — a dimensionless ratio that governs relative coupling strength | alpha = e^2/(4pi eps_0 hbar c): four T inputs, output K (fine-structure constant governs EM coupling)"
SRC-010,UQR UCA v2(1).docx,TABLE_14_ROW_3,115,"Product of scales | T, T | T | Multiplying Transformation scales yields a new Transformation scale | E = mc^2: mass (P) times c^2 (T^2) gives Energy (T). Rule: P x T^2 -> T"
SRC-010,UQR UCA v2(1).docx,TABLE_14_ROW_4,116,"Square root of ratio | T, T, T | T | Square root of ratio of Transformation scales is another Transformation scale | m_P = sqrt(hbar c / G): all T inputs, output T (Planck mass sets quantum gravity scale)"
SRC-010,UQR UCA v2(1).docx,TABLE_14_ROW_5,117,"Fixed point of spectral operator | S, K | P | Fixed points of a structural operator under a constraint cutoff are Persistence quantities | Spec(L) under lambda_c cutoff: L(S) and lambda_c(K) together yield Pi (P)"
SRC-010,UQR UCA v2(1).docx,TABLE_14_ROW_6,118,"Eigenvalue ratio | P, P | P | Ratio of two Persistence quantities is a Persistence quantity | m_p/m_e: both P, ratio is P (characterizes relative attractor depths)"
SRC-010,UQR UCA v2(1).docx,TABLE_14_ROW_7,119,"Coupling from symmetry breaking | K, P | K | Coupling constant from mixing a Constraint angle with a Persistence vev gives a Constraint | g_W = e/sin(theta_W): e(T) and theta_W(K) give g_W(K) — AUDIT: e may be T, not K"
SRC-010,UQR UCA v2(1).docx,TABLE_15_ROW_1,120,THM-UCCP-001 Component | Status | Proof Obligation
SRC-010,UQR UCA v2(1).docx,TABLE_15_ROW_2,121,Phi well-defined for all type pairs | PARTIAL | Propagation table covers main cases; T x K ambiguity is open
SRC-010,UQR UCA v2(1).docx,TABLE_15_ROW_3,122,Phi output is unique | OPEN | Requires disambiguation of T x K -> ? for each derivation function type
SRC-010,UQR UCA v2(1).docx,TABLE_15_ROW_4,123,Phi consistent with AX-UCCP-001 | OPEN | Requires full graph traversal over G_C; executable in UCCP v2.0
SRC-010,UQR UCA v2(1).docx,TABLE_15_ROW_5,124,Phi computable (algorithmic) | CANDIDATE | Graph traversal over DAG G_C is O(|V| + |E|) — polynomial in registry size
SRC-010,UQR UCA v2(1).docx,TABLE_16_ROW_1,125,"( sigma, delta, tau_c, D, X, I, P, C, A ) Nine-tuple UCA node. First six fields from UCA v1.0. New: P = parent IDs. C = child IDs. A = active proof obligation IDs."
SRC-010,UQR UCA v2(1).docx,TABLE_17_ROW_1,126,PHYS-001 [T] c delta=0
SRC-010,UQR UCA v2(1).docx,TABLE_17_ROW_2,127,"( c, d=0, cert=DER-OPEN-005, D=[L T^{-1}], X=2.99792458e8 m/s, I=Lorentz group )"
SRC-010,UQR UCA v2(1).docx,TABLE_17_ROW_3,128,P (parents): None — root constant
SRC-010,UQR UCA v2(1).docx,TABLE_17_ROW_4,129,"C (children): PHYS-006 (eps_0, via eps_0 = 1/mu_0 c^2), PHYS-009 (alpha, via alpha = e^2/4pi eps_0 hbar c), PHYS-010 (m_P, via m_P = sqrt(hbar c/G)), EN-001 (E=mc^2), MAS-005 (m_P)"
SRC-010,UQR UCA v2(1).docx,TABLE_17_ROW_5,130,A (obligations): DER-OPEN-005: c = f_1(rho_k) from Seeley-DeWitt fixed-point ratios. THM-UCCP-001: type T certified at root level.
SRC-010,UQR UCA v2(1).docx,TABLE_18_ROW_1,131,PHYS-002 [T] hbar delta=0
SRC-010,UQR UCA v2(1).docx,TABLE_18_ROW_2,132,"( hbar, d=0, cert=DER-OPEN-005, D=[M L^2 T^{-1}], X=1.054571817e-34 J*s, I=U(1) phase )"
SRC-010,UQR UCA v2(1).docx,TABLE_18_ROW_3,133,P (parents): None — root constant
SRC-010,UQR UCA v2(1).docx,TABLE_18_ROW_4,134,"C (children): PHYS-009 (alpha), PHYS-010 (m_P), ACT-001 (S = INT L dt uses hbar as unit of action), DER-QR-002 (Schrodinger: i hbar d/dt psi = H psi)"
SRC-010,UQR UCA v2(1).docx,TABLE_18_ROW_5,135,A (obligations): DER-OPEN-005: hbar = f_3(rho_k) from Seeley-DeWitt. PRF-BORN: Born rule P=|psi|^2 requires hbar in normalization.
SRC-010,UQR UCA v2(1).docx,TABLE_19_ROW_1,136,PHYS-003 [T] G delta=0
SRC-010,UQR UCA v2(1).docx,TABLE_19_ROW_2,137,"( G, d=0, cert=DER-OPEN-005, D=[M^{-1} L^3 T^{-2}], X=6.67430e-11 m^3 kg^{-1} s^{-2}, I=Diffeomorphism group )"
SRC-010,UQR UCA v2(1).docx,TABLE_19_ROW_3,138,P (parents): None — root constant
